 8.02970650e-04 -3.99821727e-02  8.02970650e-04 -1.24897734e-02  8.02970650e-04 -2.49787598e-02 
 8.12970650e-04 -3.58847951e-02  8.12970650e-04 -1.12090473e-02  8.12970650e-04 -2.24173903e-02 
 8.22970650e-04 -3.15934075e-02  8.22970650e-04 -9.86770925e-03  8.22970650e-04 -1.97348006e-02 
 8.32970650e-04 -2.71225820e-02  8.32970650e-04 -8.47031388e-03  8.32970650e-04 -1.69400998e-02 
 8.42970650e-04 -2.24877843e-02  8.42970650e-04 -7.02169583e-03  8.42970650e-04 -1.40429569e-02 
 8.52970650e-04 -1.77053276e-02  8.52970650e-04 -5.52695385e-03  8.52970650e-04 -1.10535690e-02 
 8.62970650e-04 -1.27923144e-02  8.62970650e-04 -3.99143391e-03  8.62970650e-04 -7.98262779e-03 
 8.72970650e-04 -7.76658267e-03  8.72970650e-04 -2.42071118e-03  8.72970650e-04 -4.84128318e-03 
 8.82970650e-04 -2.64664083e-03  8.82970650e-04 -8.20570769e-04  8.82970650e-04 -1.64110502e-03 
 8.92970650e-04  2.54839411e-03  8.92970650e-04  8.03012566e-04  8.92970650e-04  1.60595754e-03 
 9.02970650e-04  7.79886752e-03  9.02970650e-04  2.44389570e-03  9.02970650e-04  4.88761866e-03 
 9.12970650e-04  1.30846556e-02  9.12970650e-04  4.09578942e-03  9.12970650e-04  8.19130029e-03 
 9.22970650e-04  1.83852419e-02  9.22970650e-04  5.75228145e-03  9.22970650e-04  1.15041783e-02 
 9.32970650e-04  2.36797911e-02  9.32970650e-04  7.40686041e-03  9.32970650e-04  1.48132304e-02 
 9.42970650e-04  2.89472303e-02  9.42970650e-04  9.05294036e-03  9.42970650e-04  1.81052851e-02 
 9.52970650e-04  3.41663270e-02  9.52970650e-04  1.06838860e-02  9.52970650e-04  2.13670721e-02 
 9.62970650e-04  3.93157736e-02  9.62970650e-04  1.22930381e-02  9.62970650e-04  2.45852737e-02 
 9.72970650e-04  4.43742690e-02  9.72970650e-04  1.38737403e-02  9.72970650e-04  2.77465772e-02 
 9.82970650e-04  4.93206048e-02  9.82970650e-04  1.54193647e-02  9.82970650e-04  3.08377275e-02 
 9.92970650e-04  5.41337491e-02  9.92970650e-04  1.69233390e-02  9.92970650e-04  3.38455803e-02 
 1.00297065e-03  5.87929337e-02  1.00297065e-03  1.83791732e-02  1.00297065e-03  3.67571560e-02 
 1.01297065e-03  6.32777381e-02  1.01297065e-03  1.97804863e-02  1.01297065e-03  3.95596931e-02 
 1.02297065e-03  6.75681764e-02  1.02297065e-03  2.11210330e-02  1.02297065e-03  4.22407013e-02 
 1.03297065e-03  7.16447809e-02  1.03297065e-03  2.23947302e-02  1.03297065e-03  4.47880150e-02 
 1.04297065e-03  7.54886868e-02  1.04297065e-03  2.35956833e-02  1.04297065e-03  4.71898450e-02 
 1.05297065e-03  7.90817134e-02  1.05297065e-03  2.47182116e-02  1.05297065e-03  4.94348305e-02 
 1.06297065e-03  8.24064466e-02  1.06297065e-03  2.57568738e-02  1.06297065e-03  5.15120894e-02 
 1.07297065e-03  8.54463154e-02  1.07297065e-03  2.67064927e-02  1.07297065e-03  5.34112674e-02 
 1.08297065e-03  8.81856706e-02  1.08297065e-03  2.75621789e-02  1.08297065e-03  5.51225858e-02 
 1.09297065e-03  9.06098565e-02  1.09297065e-03  2.83193536e-02  1.09297065e-03  5.66368877e-02 
 1.10297065e-03  9.27052829e-02  1.10297065e-03  2.89737710e-02  1.10297065e-03  5.79456818e-02 
 1.11297065e-03  9.44594916e-02  1.11297065e-03  2.95215396e-02  1.11297065e-03  5.90411849e-02 
 1.12297065e-03  9.58612208e-02  1.12297065e-03  2.99591412e-02  1.12297065e-03  5.99163612e-02 
 1.13297065e-03  9.69004640e-02  1.13297065e-03  3.02834504e-02  1.13297065e-03  6.05649602e-02 
 1.14297065e-03  9.75685267e-02  1.14297065e-03  3.04917519e-02  1.14297065e-03  6.09815508e-02 
 1.15297065e-03  9.78580760e-02  1.15297065e-03  3.05817557e-02  1.15297065e-03  6.11615539e-02 
 1.16297065e-03  9.77631882e-02  1.16297065e-03  3.05516124e-02  1.16297065e-03  6.11012705e-02 
 1.17297065e-03  9.72793889e-02  1.17297065e-03  3.03999257e-02  1.17297065e-03  6.07979080e-02 
 1.18297065e-03  9.64036904e-02  1.18297065e-03  3.01257637e-02  1.18297065e-03  6.02496028e-02 
 1.19297065e-03  9.51346206e-02  1.19297065e-03  2.97286684e-02  1.19297065e-03  5.94554388e-02 
 1.20297065e-03  9.34722496e-02  1.20297065e-03  2.92086636e-02  1.20297065e-03  5.84154636e-02 
